    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
24100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
24900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
25900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
26900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
27900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
28900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
29900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
30900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
31900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
32900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
33900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
34900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35400, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35500, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35600, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35700, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35800, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
35900, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
36000, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
36100, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
36200, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
36300, 2115.09,  55944,  57481.6, 1972.66,  -55422.7,  56884.5
