    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
27800, 88.4154,  91279,  93481.8, 70.192,  -90865.6,  92968.3
27900, 86.5562,  91313,  93516.9, 68.3832,  -90898.6,  93002.3
28000, 83.7991,  91332.5,  93537, 65.8564,  -90917.3,  93021.5
28100, 85.1818,  91304.7,  93508.4, 67.234,  -90890.4,  92993.8
28200, 88.2413,  91278.5,  93481.4, 70.0674,  -90865.2,  92967.8
28300, 87.4389,  91298.2,  93501.7, 69.2264,  -90884.4,  92987.6
28400, 84.123,  91328.8,  93533.3, 66.1264,  -90913.9,  93017.9
28500, 84.274,  91317.9,  93522, 66.358,  -90903,  93006.9
28600, 87.7319,  91285.6,  93488.7, 69.6157,  -90871.9,  92974.8
28700, 88.3219,  91287.6,  93490.7, 70.0857,  -90874.2,  92977
28800, 84.8681,  91319.1,  93523.3, 66.809,  -90904.6,  93008.4
28900, 83.4661,  91325.5,  93529.8, 65.565,  -90910.4,  93014.4
29000, 86.7465,  91296.8,  93500.3, 68.6976,  -90882.6,  92985.8
29100, 88.9602,  91283.4,  93486.4, 70.7199,  -90870.1,  92972.8
29200, 86.093,  91307.4,  93511.1, 67.9622,  -90893.4,  92996.8
29300, 83.0794,  91326.3,  93530.7, 65.169,  -90911.3,  93015.3
29400, 85.3331,  91308.1,  93512, 67.3585,  -90893.5,  92997.1
29500, 89.0099,  91285.6,  93488.6, 70.7949,  -90872,  92974.8
29600, 87.6113,  91297.2,  93500.6, 69.4071,  -90883.6,  92986.7
29700, 83.4364,  91321.7,  93525.9, 65.4824,  -90907,  93010.9
29800, 83.8123,  91316.5,  93520.7, 65.9061,  -90901.6,  93005.4
29900, 88.2261,  91292,  93495.3, 70.0733,  -90878,  92981
30000, 88.9908,  91291,  93494.2, 70.7293,  -90877.5,  92980.4
30100, 84.6502,  91314.1,  93518.1, 66.616,  -90899.9,  93003.5
30200, 82.6974,  91320.6,  93524.8, 64.8318,  -90905.7,  93009.5
30300, 86.6513,  91300,  93503.6, 68.5933,  -90885.6,  92988.9
30400, 89.7046,  91289.1,  93492.3, 71.4252,  -90875.5,  92978.4
30500, 86.4925,  91306.2,  93509.9, 68.3536,  -90892.4,  92995.7
30600, 82.4796,  91320.6,  93524.7, 64.6052,  -90905.8,  93009.7
