    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
20500, 25.1771,  91456.1,  93702, 18.1634,  -91189.3,  93377.5
20600, 28.2652,  91359.4,  93603.3, 20.8855,  -91091.5,  93277.6
20700, 7.64003,  91349.6,  93592.4, 1.26275,  -91083.9,  93268.9
20800, 35.0406,  91459.6,  93706, 27.563,  -91191.8,  93380.4
20900, 16.2224,  91316.5,  93559, 9.30968,  -91049.5,  93234.2
21000, 15.5257,  91405.9,  93650.2, 8.91534,  -91140.1,  93326.6
21100, 34.3769,  91420.9,  93666.5, 26.7275,  -91152.4,  93340.2
21200, 10.0002,  91314.6,  93556.6, 3.46477,  -91048.5,  93232.8
21300, 25.1713,  91449,  93694.7, 18.1026,  -91182.4,  93370.3
21400, 27.7749,  91364.5,  93608.5, 20.3711,  -91096.3,  93282.6
21500, 8.45335,  91347.3,  93589.9, 2.01023,  -91081.7,  93266.7
21600, 34.2869,  91460,  93706.5, 26.7911,  -91192.1,  93380.7
21700, 16.6613,  91316.1,  93558.5, 9.71681,  -91049.4,  93234
21800, 15.5974,  91408.1,  93652.5, 8.9451,  -91142.1,  93328.8
21900, 34.1932,  91416.7,  93662.2, 26.5639,  -91148.5,  93336.1
22000, 9.93145,  91319.5,  93561.7, 3.37336,  -91053.3,  93237.8
22100, 25.7047,  91444.7,  93690.2, 18.635,  -91178.2,  93366
22200, 26.729,  91366.3,  93610.4, 19.3643,  -91098.2,  93284.5
22300, 9.70498,  91348.2,  93590.8, 3.25886,  -91082.8,  93267.7
22400, 33.1027,  91457,  93703.3, 25.6572,  -91189.1,  93377.7
22500, 17.4138,  91319.3,  93561.7, 10.5013,  -91052.6,  93237.3
22600, 15.3412,  91406.6,  93651, 8.71662,  -91140.7,  93327.3
22700, 34.1601,  91416.2,  93661.6, 26.6057,  -91148.1,  93335.7
22800, 9.75662,  91320.8,  93563, 3.23565,  -91054.8,  93239.3
22900, 26.1715,  91443.9,  93689.5, 19.1465,  -91177.4,  93365.2
23000, 25.8586,  91364.9,  93609, 18.5718,  -91097,  93283.2
23100, 10.6713,  91352.1,  93594.9, 4.25002,  -91086.6,  93271.7
23200, 32.2806,  91451.3,  93697.5, 24.901,  -91183.6,  93372
23300, 17.7054,  91324.7,  93567.3, 10.8346,  -91057.8,  93242.7
23400, 15.5673,  91403.1,  93647.3, 8.96214,  -91137.2,  93323.7
23500, 33.5703,  91417.6,  93663, 26.0753,  -91149.3,  93337
23600, 10.232,  91320.7,  93562.9, 3.71337,  -91054.8,  93239.3
23700, 25.9864,  91444.4,  93690.1, 18.9739,  -91177.7,  93365.5
23800, 25.7558,  91362.9,  93606.8, 18.4903,  -91095.1,  93281.2
