    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
16000, 20.4239,  91308,  93561.2, 19.0542,  -91322.4,  93575.8
16100, 30.0824,  91590.3,  93850.8, 28.6153,  -91603.9,  93864.5
16200, -27.1162,  91312.3,  93563.1, -28.6491,  -91325.4,  93576.3
16300, -13.8271,  91127.9,  93375.7, -15.2958,  -91140.9,  93388.8
16400, 33.4037,  91442.4,  93700.3, 31.9611,  -91456.2,  93714.2
16500, 8.20477,  91478.6,  93734.7, 6.71554,  -91492.5,  93748.8
16600, -8.14756,  91302.8,  93554.9, -9.52864,  -91316.1,  93568.4
16700, 0.286872,  91266.8,  93518.6, -1.20728,  -91280.4,  93532.3
16800, 14.816,  91332.8,  93585.5, 13.2756,  -91347,  93599.8
16900, 16.1274,  91421.9,  93678, 14.7599,  -91435.6,  93691.8
17000, 13.2223,  91459.5,  93716.2, 11.7813,  -91472.1,  93728.9
17100, -15.4775,  91241.6,  93490.6, -17.0237,  -91254.8,  93504
17200, 0.215337,  91230,  93480.9, -1.25679,  -91243.8,  93494.9
17300, 36.7254,  91507.3,  93766.9, 35.3487,  -91521.2,  93781
17400, 6.42456,  91446.4,  93701.3, 4.8768,  -91460.3,  93715.3
17500, -20.7901,  91203.9,  93452.8, -22.2585,  -91217.5,  93466.5
17600, 12.2069,  91290.6,  93544, 10.7192,  -91304,  93557.6
17700, 32.9956,  91471.4,  93728.3, 31.522,  -91485,  93742.1
17800, -2.37775,  91384.1,  93637.8, -3.79028,  -91397.6,  93651.5
17900, -2.45728,  91326.1,  93579.3, -3.87255,  -91338.8,  93592.1
18000, 8.37658,  91320.2,  93573, 6.83163,  -91333.8,  93586.7
18100, 4.60132,  91305.2,  93557.4, 3.14232,  -91319.6,  93572
18200, 22.0765,  91452.8,  93709.9, 20.6588,  -91466.5,  93723.8
18300, 6.47521,  91436.2,  93691.6, 4.93173,  -91449.1,  93704.6
