    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
28200, 46.2106,  74947.1,  76892.6, 43.108,  -74974.8,  76920.4
28300, 46.4899,  74947.4,  76893, 43.3871,  -74975.1,  76920.8
28400, 46.5937,  74948.3,  76893.8, 43.4902,  -74975.9,  76921.6
28500, 46.4876,  74949.2,  76894.8, 43.3838,  -74976.9,  76922.6
28600, 46.2221,  74949.9,  76895.5, 43.1174,  -74977.6,  76923.3
28700, 45.907,  74950.1,  76895.6, 42.803,  -74977.7,  76923.5
28800, 45.6696,  74949.7,  76895.3, 42.5652,  -74977.4,  76923.1
28900, 45.5992,  74948.9,  76894.5, 42.4959,  -74976.6,  76922.3
29000, 45.718,  74948.1,  76893.6, 42.6149,  -74975.7,  76921.4
29100, 45.9711,  74947.5,  76893, 42.8686,  -74975.2,  76920.8
29200, 46.2541,  74947.4,  76892.9, 43.1513,  -74975.1,  76920.7
29300, 46.454,  74947.8,  76893.3, 43.3509,  -74975.5,  76921.2
29400, 46.4954,  74948.5,  76894.1, 43.3921,  -74976.2,  76921.9
29500, 46.3686,  74949.3,  76894.8, 43.2643,  -74977,  76922.7
29600, 46.1292,  74949.7,  76895.3, 43.0252,  -74977.4,  76923.2
29700, 45.8769,  74949.8,  76895.4, 42.7724,  -74977.4,  76923.2
29800, 45.7105,  74949.4,  76894.9, 42.607,  -74977,  76922.8
29900, 45.6934,  74948.7,  76894.2, 42.5896,  -74976.4,  76922.1
30000, 45.8253,  74948,  76893.6, 42.7226,  -74975.7,  76921.4
30100, 46.0495,  74947.6,  76893.2, 42.9465,  -74975.3,  76921
30200, 46.2733,  74947.7,  76893.2, 43.1705,  -74975.3,  76921
30300, 46.4091,  74948.1,  76893.6, 43.3058,  -74975.8,  76921.5
30400, 46.4066,  74948.7,  76894.3, 43.3029,  -74976.4,  76922.1
30500, 46.2721,  74949.3,  76894.9, 43.1682,  -74977,  76922.7
30600, 46.0641,  74949.6,  76895.2, 42.9597,  -74977.3,  76923
30700, 45.8667,  74949.5,  76895.1, 42.7629,  -74977.2,  76922.9
30800, 45.758,  74949.1,  76894.7, 42.6541,  -74976.8,  76922.5
30900, 45.7767,  74948.5,  76894.1, 42.6736,  -74976.2,  76921.9
31000, 45.9112,  74948,  76893.6, 42.8079,  -74975.7,  76921.4
31100, 46.1031,  74947.8,  76893.3, 43.0004,  -74975.5,  76921.1
31200, 46.2754,  74947.9,  76893.4, 43.1723,  -74975.6,  76921.3
31300, 46.3606,  74948.3,  76893.9, 43.2572,  -74976,  76921.7
31400, 46.3286,  74948.8,  76894.4, 43.2249,  -74976.5,  76922.2
31500, 46.1966,  74949.3,  76894.8, 43.0926,  -74976.9,  76922.7
31600, 46.0204,  74949.4,  76895, 42.9165,  -74977.1,  76922.8
31700, 45.8713,  74949.3,  76894.9, 42.7672,  -74977,  76922.7
31800, 45.8066,  74948.9,  76894.5, 42.7032,  -74976.6,  76922.3
31900, 45.8491,  74948.4,  76894, 42.7457,  -74976.1,  76921.8
32000, 45.9772,  74948.1,  76893.6, 42.8743,  -74975.7,  76921.4
32100, 46.1378,  74947.9,  76893.5, 43.0345,  -74975.6,  76921.3
32200, 46.2657,  74948.1,  76893.6, 43.1626,  -74975.8,  76921.5
32300, 46.3124,  74948.5,  76894, 43.2088,  -74976.2,  76921.9
32400, 46.2622,  74948.9,  76894.5, 43.1585,  -74976.6,  76922.3
32500, 46.139,  74949.2,  76894.8, 43.035,  -74976.9,  76922.6
32600, 45.9939,  74949.3,  76894.9, 42.89,  -74977,  76922.7
32700, 45.885,  74949.1,  76894.7, 42.7813,  -74976.8,  76922.5
32800, 45.854,  74948.8,  76894.3, 42.7503,  -74976.4,  76922.1
32900, 45.9096,  74948.4,  76893.9, 42.8064,  -74976.1,  76921.8
33000, 46.027,  74948.1,  76893.7, 42.9238,  -74975.8,  76921.5
33100, 46.1572,  74948.1,  76893.6, 43.0542,  -74975.7,  76921.4
33200, 46.2488,  74948.3,  76893.8, 43.1453,  -74975.9,  76921.6
33300, 46.2667,  74948.6,  76894.1, 43.1633,  -74976.3,  76922
33400, 46.2073,  74948.9,  76894.5, 43.1035,  -74976.6,  76922.3
33500, 46.0966,  74949.2,  76894.7, 42.9927,  -74976.8,  76922.6
33600, 45.9803,  74949.2,  76894.7, 42.8765,  -74976.8,  76922.6
33700, 45.9045,  74949,  76894.5, 42.8008,  -74976.6,  76922.4
33800, 45.8974,  74948.7,  76894.2, 42.794,  -74976.3,  76922
33900, 45.9592,  74948.4,  76893.9, 42.8558,  -74976,  76921.7
34000, 46.0627,  74948.2,  76893.7, 42.9596,  -74975.9,  76921.6
34100, 46.1658,  74948.2,  76893.7, 43.0625,  -74975.9,  76921.6
34200, 46.2276,  74948.4,  76893.9, 43.1243,  -74976.1,  76921.8
34300, 46.2256,  74948.7,  76894.2, 43.122,  -74976.4,  76922.1
34400, 46.1629,  74948.9,  76894.5, 43.0592,  -74976.6,  76922.3
34500, 46.0667,  74949.1,  76894.7, 42.9629,  -74976.8,  76922.5
34600, 45.9761,  74949,  76894.6, 42.8723,  -74976.7,  76922.4
34700, 45.9266,  74948.9,  76894.4, 42.823,  -74976.5,  76922.2
34800, 45.9361,  74948.6,  76894.1, 42.8326,  -74976.3,  76922
34900, 45.9985,  74948.4,  76893.9, 42.8953,  -74976,  76921.7
35000, 46.0874,  74948.2,  76893.8, 42.984,  -74975.9,  76921.6
35100, 46.1663,  74948.3,  76893.9, 43.0631,  -74976,  76921.7
35200, 46.2051,  74948.5,  76894, 43.1015,  -74976.2,  76921.9
35300, 46.1895,  74948.7,  76894.3, 43.086,  -74976.4,  76922.1
35400, 46.1282,  74948.9,  76894.5, 43.0244,  -74976.6,  76922.3
35500, 46.0469,  74949,  76894.6, 42.9431,  -74976.7,  76922.4
35600, 45.9784,  74948.9,  76894.5, 42.8747,  -74976.6,  76922.3
