    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
24900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
25900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
26900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
27900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
28900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
29900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
30900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
31900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
32900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
33900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
34900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35600, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35700, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35800, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
35900, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36000, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36100, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36200, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36300, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36400, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
36500, 163.306,  91958.1,  94170.7, 133.977,  -91676.7,  93791.1
